422008220,10722783506,1183469913,DEL_REP_DT,2/22/16,49:57.1,Standard
422013519,5278881016,1183469905,DEL_REP_DT,2/22/16,49:08.7,Standard
422014483,10722783425,1183469898,DEL_REP_DT,2/22/16,47:09.2,Standard
422015308,299764309,1183469897,DEL_REP_DT,2/22/16,47:45.7,Standard
422011745,10494881892,1183469879,DEL_REP_DT,2/24/16,40:36.4,Standard
421989396,10722718753,1183469877,DEL_REP_DT,2/22/16,38:55.4,Standard
421994669,10722896721,1183469855,DEL_REP_DT,2/22/16,24:33.2,Standard
421993885,5278881016,1183469851,DEL_REP_DT,2/22/16,22:04.3,Standard
421992341,798235096,1183469843,DEL_REP_DT,2/22/16,24:08.1,Standard
421990519,10722840840,1183469840,DEL_REP_DT,2/22/16,26:33.6,Standard
421957625,10722969794,1183469831,DEL_REP_DT,2/22/16,14:07.3,Standard
421981138,6617171347,1183469828,DEL_REP_DT,2/22/16,09:31.3,Standard
421978563,10227905294,1183469802,DEL_REP_DT,2/22/16,13:39.3,Standard
421957385,10722780885,1183469794,DEL_REP_DT,2/19/16,02:29.6,Standard
421969497,10722820855,1183469788,DEL_REP_DT,2/19/16,28:09.5,Standard
422138522,9396859161,1183459986,DEL_REP_DT,2/22/16,40:56.3,Standard
422138456,480864551,1183459984,DEL_REP_DT,2/22/16,43:07.4,Standard
422136161,10723045087,1183459983,DEL_REP_DT,2/24/16,38:22.4,Standard
422139256,10401813702,1183459981,DEL_REP_DT,2/22/16,34:38.2,Standard
422138795,10723107564,1183459980,DEL_REP_DT,2/22/16,33:39.4,Standard
422135593,10298495765,1183459978,DEL_REP_DT,2/22/16,29:29.7,Standard
422134174,10722879827,1183459962,DEL_REP_DT,2/24/16,15:15.2,Standard
422133218,10720021691,1183459960,DEL_REP_DT,2/22/16,13:44.5,Standard
422129844,10722834053,1183459952,DEL_REP_DT,2/22/16,14:41.3,Standard
422118268,10722879688,1183459948,DEL_REP_DT,2/24/16,06:06.0,Standard
422126386,6410235678,1183459941,DEL_REP_DT,2/22/16,49:08.7,Standard
422119449,4090829146,1183459927,DEL_REP_DT,2/22/16,22:04.4,Standard
422121288,10714784272,1183459925,DEL_REP_DT,2/22/16,23:25.0,Standard
422097173,10658696191,1183459872,DEL_REP_DT,2/22/16,58:34.9,Standard
422101405,10722888486,1183459869,DEL_REP_DT,2/24/16,55:05.5,Standard
422101157,10722774925,1183459863,DEL_REP_DT,2/22/16,52:38.8,Standard
422097942,10720749251,1183459857,DEL_REP_DT,2/22/16,46:35.0,Standard
422093735,10722878644,1183459844,DEL_REP_DT,2/22/16,25:34.0,Standard
422093826,10722784878,1183459837,DEL_REP_DT,2/22/16,33:43.4,Standard
422089808,185084882,1183459834,DEL_REP_DT,2/22/16,26:10.6,Standard
422088784,8741247608,1183459827,DEL_REP_DT,2/22/16,05:56.6,Standard
422089188,4573691829,1183459826,DEL_REP_DT,2/22/16,10:28.5,Standard
422080591,10722730288,1183459811,DEL_REP_DT,2/22/16,50:53.1,Standard
422076532,10446364222,1183459798,DEL_REP_DT,2/24/16,51:43.4,Standard
422069669,10714164978,1183459778,DEL_REP_DT,2/22/16,20:58.0,Standard
422072564,10722784441,1183459768,DEL_REP_DT,2/22/16,28:38.5,Standard
422062607,10086662718,1183459758,DEL_REP_DT,2/22/16,26:57.5,Standard
422064249,2366206225,1183459755,DEL_REP_DT,2/22/16,07:17.5,Standard
422059157,10722764289,1183459747,DEL_REP_DT,2/22/16,01:35.5,Standard
422058530,10722740255,1183459743,DEL_REP_DT,2/22/16,01:34.4,Standard
422048218,10722897678,1183459714,DEL_REP_DT,2/22/16,35:44.3,Standard
422040660,1577631566,1183459703,DEL_REP_DT,2/22/16,30:11.1,Standard
422041056,8734095803,1183459702,DEL_REP_DT,2/22/16,30:49.3,Standard
422040405,10722975994,1183459696,DEL_REP_DT,2/22/16,25:04.8,Standard
422040330,5047081636,1183459695,DEL_REP_DT,2/16/16,23:46.4,Premium
422038466,10722831973,1183459688,DEL_REP_DT,2/24/16,21:57.0,Standard
422031644,707217939,1183459681,DEL_REP_DT,12/31/99,14:53.0,Standard
422035769,2462319486,1183459680,DEL_REP_DT,2/22/16,16:17.6,Standard
422034093,10722773510,1183459678,DEL_REP_DT,2/15/16,15:21.4,O
422031032,9237823216,1183459674,DEL_REP_DT,2/22/16,11:15.3,Standard
422031800,8726052569,1183459667,DEL_REP_DT,2/16/16,07:33.3,Premium
422029218,10539771745,1183459654,DEL_REP_DT,2/22/16,04:34.6,Standard
422028293,9456665274,1183459651,DEL_REP_DT,2/22/16,03:54.3,Standard
422015571,10722877108,1183459620,DEL_REP_DT,2/22/16,53:20.4,Standard
422015514,10722783348,1183459618,DEL_REP_DT,2/22/16,48:34.3,Standard
422011893,8820365554,1183459608,DEL_REP_DT,2/22/16,40:58.8,Standard
422010077,10722867186,1183459607,DEL_REP_DT,2/15/16,45:34.5,O
422005580,10716177572,1183459598,DEL_REP_DT,2/22/16,39:53.4,Standard
422007032,10722749603,1183459596,DEL_REP_DT,2/22/16,37:38.3,Standard
422009285,10722866561,1183459594,DEL_REP_DT,2/15/16,44:45.7,O
422002207,10722327614,1183459573,DEL_REP_DT,2/22/16,29:16.1,Standard
422000219,10722876747,1183459571,DEL_REP_DT,2/22/16,26:52.9,Standard
421995559,10545989697,1183459570,DEL_REP_DT,2/15/16,32:33.7,O
421995377,5830039252,1183459566,DEL_REP_DT,2/22/16,27:43.5,Standard
421996292,10722763174,1183459565,DEL_REP_DT,2/22/16,23:03.4,Standard
421992309,10673023546,1183459558,DEL_REP_DT,2/22/16,36:17.4,Standard
421988927,1790066362,1183459554,DEL_REP_DT,2/22/16,18:15.6,Standard
421988059,8326430048,1183459553,DEL_REP_DT,2/22/16,15:40.3,Standard
421992515,10596994445,1183459552,DEL_REP_DT,2/22/16,18:56.2,Standard
421992176,10722728435,1183459550,DEL_REP_DT,2/15/16,19:18.1,O
421984769,10722749177,1183459538,DEL_REP_DT,2/22/16,11:55.8,Standard
421980288,9000833053,1183459533,DEL_REP_DT,2/22/16,07:25.3,Standard
421976989,10722718075,1183459528,DEL_REP_DT,2/22/16,06:41.2,Standard
421979306,10722866513,1183459524,DEL_REP_DT,2/22/16,07:51.7,Standard
421973804,10722780513,1183459523,DEL_REP_DT,2/19/16,07:45.6,Standard
421954549,1044091023,1183459511,DEL_REP_DT,2/22/16,10:13.1,Standard
422144199,10028628941,1183450240,DEL_REP_DT,2/22/16,47:38.2,Standard
422136054,10138247489,1183450234,DEL_REP_DT,2/22/16,37:13.8,Standard
422138274,10702151202,1183450231,DEL_REP_DT,2/22/16,32:13.5,Standard
422137714,10723075722,1183450230,DEL_REP_DT,2/22/16,31:58.9,Standard
422134471,6666384876,1183450228,DEL_REP_DT,2/22/16,26:43.1,Standard
422122468,10722889306,1183450222,DEL_REP_DT,2/22/16,08:34.4,Standard
422131352,8535634823,1183450221,DEL_REP_DT,2/22/16,06:29.5,Standard
422131170,8691408648,1183450219,DEL_REP_DT,2/22/16,02:16.5,Standard
422118193,10722833897,1183450210,DEL_REP_DT,2/22/16,42:24.4,Standard
422117856,9029742174,1183450192,DEL_REP_DT,2/22/16,10:30.2,Standard
422102999,6204107925,1183450157,DEL_REP_DT,2/22/16,02:33.6,Standard
422095425,10722730803,1183450155,DEL_REP_DT,2/22/16,02:50.6,Standard
422093834,10722750728,1183450134,DEL_REP_DT,2/22/16,58:25.4,Standard
422089923,3534023099,1183450121,DEL_REP_DT,2/22/16,13:53.9,Standard
422090236,10722888130,1183450113,DEL_REP_DT,2/22/16,10:45.1,Standard
422071368,10722784828,1183450103,DEL_REP_DT,2/22/16,01:19.4,Standard
422076870,2145410310,1183450084,DEL_REP_DT,2/22/16,42:24.0,Standard
422074164,8345126343,1183450083,DEL_REP_DT,2/16/16,32:26.9,Premium
422070147,10723021559,1183450066,DEL_REP_DT,2/15/16,25:32.6,O
422060684,1734552808,1183450032,DEL_REP_DT,2/22/16,54:47.6,Standard
422055148,6933792488,1183450025,DEL_REP_DT,2/22/16,50:42.6,Standard
422035090,10722781093,1183450013,DEL_REP_DT,2/22/16,39:44.2,Standard
422047285,10506782504,1183450007,DEL_REP_DT,2/22/16,38:45.1,Standard
422041163,10720870048,1183449999,DEL_REP_DT,2/22/16,29:57.9,Standard
422043391,10693222157,1183449996,DEL_REP_DT,2/22/16,26:31.4,Standard
422040967,2955135379,1183449994,DEL_REP_DT,2/22/16,31:45.6,Standard
422036403,2237820147,1183449980,DEL_REP_DT,2/22/16,18:26.8,Standard
422036171,10718785371,1183449971,DEL_REP_DT,2/22/16,16:33.7,Standard
422032121,10722739783,1183449970,DEL_REP_DT,2/22/16,12:26.0,Standard
422033855,10505244898,1183449967,DEL_REP_DT,2/22/16,11:20.6,Standard
422026412,1251663154,1183449953,DEL_REP_DT,2/16/16,12:24.7,Premium
422026339,10505244898,1183449949,DEL_REP_DT,2/22/16,02:02.4,Standard
422024391,10723005287,1183449947,DEL_REP_DT,2/22/16,00:01.7,Standard
422022155,3234608883,1183449939,DEL_REP_DT,2/22/16,59:17.6,Standard
422022254,6305282013,1183449933,DEL_REP_DT,2/22/16,07:59.2,Standard
422016165,5458699254,1183449926,DEL_REP_DT,2/22/16,49:44.1,Standard
422014640,10592913937,1183449917,DEL_REP_DT,2/22/16,47:31.9,Standard
422008196,10722831575,1183449914,DEL_REP_DT,2/22/16,46:47.3,Standard
422009137,3545940568,1183449910,DEL_REP_DT,2/22/16,41:39.1,Standard
422009418,9193092183,1183449907,DEL_REP_DT,2/24/16,40:28.5,Standard
422007628,10722876953,1183449902,DEL_REP_DT,2/22/16,39:21.8,Standard
422001167,9779547760,1183449894,DEL_REP_DT,2/22/16,31:41.2,Standard
422000615,10722896869,1183449891,DEL_REP_DT,2/22/16,41:40.6,Standard
421989271,10718851355,1183449890,DEL_REP_DT,2/24/16,29:17.8,Standard
422000680,10722783076,1183449882,DEL_REP_DT,2/22/16,25:39.6,Standard
421995278,1207997048,1183449875,DEL_REP_DT,2/22/16,31:22.2,Standard
421997225,5317685878,1183449874,DEL_REP_DT,2/22/16,21:28.2,Standard
421996821,10722831111,1183449872,DEL_REP_DT,2/22/16,24:26.7,Standard
421995286,10722357754,1183449871,DEL_REP_DT,2/22/16,24:36.7,Standard
421993968,10722896714,1183449867,DEL_REP_DT,2/22/16,22:44.8,Standard
421994529,10720957340,1183449866,DEL_REP_DT,2/22/16,24:36.9,Standard
421987630,10476558295,1183449858,DEL_REP_DT,2/22/16,20:48.1,Standard
421992812,10722791550,1183449856,DEL_REP_DT,2/16/16,38:00.5,Premium
421980825,9410926753,1183449833,DEL_REP_DT,2/22/16,06:11.2,Standard
421972772,1373825381,1183449813,DEL_REP_DT,2/19/16,05:54.5,Standard
421977235,10722820507,1183449811,DEL_REP_DT,2/22/16,04:35.5,Standard
421968143,2395481740,1183449809,DEL_REP_DT,2/19/16,02:47.0,Standard
422141435,10723107674,1183440381,DEL_REP_DT,2/22/16,46:25.7,Standard
422140890,10723127391,1183440378,DEL_REP_DT,2/22/16,43:42.4,Standard
422140353,1002068151,1183440377,DEL_REP_DT,2/22/16,39:27.4,Standard
422135437,370038143,1183440365,DEL_REP_DT,2/22/16,26:24.4,Standard
422122518,10722879799,1183440359,DEL_REP_DT,2/22/16,12:55.8,Standard
422128846,10720876704,1183440347,DEL_REP_DT,2/22/16,57:17.4,Standard
422126105,10722869825,1183440344,DEL_REP_DT,2/22/16,00:05.7,Standard
422127624,10722487407,1183440343,DEL_REP_DT,2/22/16,55:37.0,Standard
422122336,10722795869,1183440342,DEL_REP_DT,2/16/16,57:33.0,Premium
422127947,10722765991,1183440341,DEL_REP_DT,2/22/16,53:20.0,Standard
422120983,10722785709,1183440322,DEL_REP_DT,2/22/16,31:56.6,Standard
422114606,1584203807,1183440307,DEL_REP_DT,2/22/16,21:26.2,Standard
422114820,1218323278,1183440300,DEL_REP_DT,2/22/16,49:57.7,Standard
422112295,9651729808,1183440289,DEL_REP_DT,2/22/16,36:58.8,Standard
422111594,10722869279,1183440288,DEL_REP_DT,2/15/16,13:58.6,O
422098890,8226803049,1183440262,DEL_REP_DT,2/22/16,49:14.3,Standard
422095227,10722795086,1183440260,DEL_REP_DT,2/22/16,42:59.5,Standard
422097686,10722843035,1183440257,DEL_REP_DT,2/22/16,37:35.4,Standard
422096357,9331383640,1183440253,DEL_REP_DT,2/22/16,27:03.3,Standard
422092406,10722751342,1183440245,DEL_REP_DT,2/22/16,27:35.6,Standard
422088966,10722888198,1183440233,DEL_REP_DT,2/22/16,11:14.3,Standard
422083538,9875223509,1183440216,DEL_REP_DT,2/22/16,54:57.4,Standard
422066095,10722887957,1183440202,DEL_REP_DT,2/22/16,39:27.8,Standard
422076235,10722750887,1183440192,DEL_REP_DT,2/15/16,33:08.8,O
422064330,4258994538,1183440157,DEL_REP_DT,2/22/16,20:54.1,Standard
422045412,10722764095,1183440156,DEL_REP_DT,2/22/16,07:04.2,Standard
422063852,10141077524,1183440154,DEL_REP_DT,2/22/16,07:23.4,Standard
422064710,10722887703,1183440146,DEL_REP_DT,2/15/16,15:37.6,O
422060759,4708141660,1183440136,DEL_REP_DT,2/22/16,02:51.9,Standard
422058878,10494716331,1183440133,DEL_REP_DT,2/22/16,54:26.3,Standard
422054059,9155234939,1183440124,DEL_REP_DT,2/22/16,48:15.2,Standard
422057748,10722764361,1183440122,DEL_REP_DT,2/22/16,51:27.3,Standard
422042153,954736514,1183440089,DEL_REP_DT,2/22/16,26:07.0,Standard
422042294,9505138108,1183440084,DEL_REP_DT,2/22/16,27:33.9,Standard
422034606,10722716978,1183440071,DEL_REP_DT,2/22/16,13:40.2,Standard
422032931,10722718802,1183440070,DEL_REP_DT,2/22/16,21:27.3,Standard
422033566,10720783511,1183440062,DEL_REP_DT,2/16/16,27:52.3,Premium
422026040,10722793664,1183440052,DEL_REP_DT,2/22/16,05:04.3,Standard
422025158,7305697338,1183440051,DEL_REP_DT,2/22/16,01:32.4,Standard
422021595,10722773418,1183440041,DEL_REP_DT,2/22/16,56:06.3,Standard
422019508,10616318264,1183440034,DEL_REP_DT,2/22/16,04:07.3,Standard
422020787,10722886839,1183440029,DEL_REP_DT,2/22/16,58:34.8,Standard
421981633,10722763547,1183440017,DEL_REP_DT,2/22/16,48:42.9,Standard
422012339,10690123104,1183440010,DEL_REP_DT,2/22/16,41:47.4,Standard
422009277,9283051792,1183440007,DEL_REP_DT,2/22/16,40:22.7,Standard
422007917,10722739346,1183440001,DEL_REP_DT,2/22/16,39:06.2,Standard
422001027,7061608910,1183439992,DEL_REP_DT,2/22/16,34:52.9,Standard
422003221,10382870900,1183439988,DEL_REP_DT,2/22/16,28:04.9,Standard
422002876,6317114051,1183439986,DEL_REP_DT,2/22/16,32:00.3,Standard
421997027,5489332435,1183439984,DEL_REP_DT,2/22/16,28:46.8,Standard
422000946,8860660596,1183439981,DEL_REP_DT,2/22/16,27:53.0,Standard
421992200,10722886325,1183439956,DEL_REP_DT,2/22/16,16:33.8,Standard
421988729,10232436154,1183439955,DEL_REP_DT,2/22/16,15:22.1,Standard
421986871,3255074789,1183439953,DEL_REP_DT,2/22/16,12:03.5,Standard
421985873,4155613799,1183439949,DEL_REP_DT,2/22/16,19:56.7,Standard
421977151,1359867380,1183439938,DEL_REP_DT,2/22/16,07:18.8,Standard
421977359,10695205386,1183439927,DEL_REP_DT,2/22/16,03:28.4,Standard
421971923,10722351260,1183439910,DEL_REP_DT,2/23/16,02:28.3,Standard
421955868,5890875080,1183439861,DEL_REP_DT,2/19/16,03:42.1,Standard
422136104,10722870113,1183429963,DEL_REP_DT,2/22/16,39:31.1,Standard
422139678,6974950890,1183429961,DEL_REP_DT,2/22/16,35:11.2,Standard
422118417,10723107571,1183429960,DEL_REP_DT,2/22/16,31:43.6,Standard
422132160,10702671477,1183429950,DEL_REP_DT,2/22/16,14:39.2,Standard
422131998,10722785917,1183429946,DEL_REP_DT,2/22/16,12:23.0,Standard
422132236,10722879490,1183429943,DEL_REP_DT,2/22/16,18:31.2,Standard
422129125,684711911,1183429942,DEL_REP_DT,2/22/16,04:00.8,Standard
422122971,10723082300,1183429929,DEL_REP_DT,2/22/16,38:26.9,Standard
422115652,10722833685,1183429914,DEL_REP_DT,2/22/16,11:39.9,Standard
422092042,10722868664,1183429912,DEL_REP_DT,2/22/16,06:15.0,Standard
422116825,10722823563,1183429909,DEL_REP_DT,2/16/16,10:13.3,Premium
422106644,10653879711,1183429897,DEL_REP_DT,2/22/16,29:16.1,Standard
422103419,4576153660,1183429883,DEL_REP_DT,2/22/16,05:41.2,Standard
422102692,10722888460,1183429875,DEL_REP_DT,2/16/16,53:35.6,Premium
422099864,10722878792,1183429861,DEL_REP_DT,2/22/16,45:32.5,Standard
422097769,10532270756,1183429860,DEL_REP_DT,2/22/16,41:13.2,Standard
422099807,10722840852,1183429859,DEL_REP_DT,2/22/16,42:15.1,Standard
422093982,10685789824,1183429847,DEL_REP_DT,2/22/16,33:37.0,Standard
422087505,10445881750,1183429833,DEL_REP_DT,2/22/16,15:20.6,Standard
422084577,9099640205,1183429830,DEL_REP_DT,2/22/16,00:20.2,Standard
422083157,110673201,1183429821,DEL_REP_DT,2/22/16,53:05.4,Standard
422085749,10722784747,1183429820,DEL_REP_DT,2/22/16,54:19.2,Standard
422083017,1250078735,1183429818,DEL_REP_DT,2/22/16,56:15.3,Standard
422082357,10722784711,1183429816,DEL_REP_DT,2/22/16,48:24.0,Standard
422081987,573069200,1183429815,DEL_REP_DT,2/24/16,48:26.8,Standard
422066046,10722822706,1183429805,DEL_REP_DT,2/22/16,37:15.3,Standard
422074917,10722774274,1183429796,DEL_REP_DT,2/22/16,54:53.1,Standard
422074321,10722764655,1183429793,DEL_REP_DT,2/15/16,31:06.3,O
422062623,9459950250,1183429777,DEL_REP_DT,2/22/16,09:58.5,Standard
422063449,7699854391,1183429775,DEL_REP_DT,2/22/16,22:09.5,Standard
422064975,10719380034,1183429772,DEL_REP_DT,2/22/16,08:58.2,Standard
422061260,10720953899,1183429759,DEL_REP_DT,2/22/16,07:40.7,Standard
422057193,10722774047,1183429750,DEL_REP_DT,2/16/16,01:35.0,Premium
422055320,10718649976,1183429748,DEL_REP_DT,2/22/16,54:23.2,Standard
422051741,10722821916,1183429739,DEL_REP_DT,2/22/16,37:36.2,Standard
422047574,10722897707,1183429737,DEL_REP_DT,2/22/16,44:25.4,Standard
422034747,10722773481,1183429708,DEL_REP_DT,2/22/16,20:41.9,Standard
422035694,1083653253,1183429696,DEL_REP_DT,2/22/16,11:58.7,Standard
422033830,10722750097,1183429691,DEL_REP_DT,2/22/16,10:33.3,Standard
422030323,10722773541,1183429684,DEL_REP_DT,2/22/16,14:40.4,Standard
422023112,1169736242,1183429675,DEL_REP_DT,2/22/16,02:49.7,Standard
422020035,6614086185,1183429664,DEL_REP_DT,2/22/16,02:26.8,Standard
422001357,10722821499,1183429637,DEL_REP_DT,2/22/16,44:44.2,Standard
422012321,10722877011,1183429631,DEL_REP_DT,2/22/16,42:00.3,Standard
422010648,10722897024,1183429630,DEL_REP_DT,2/22/16,41:48.4,Standard
422011703,10714679191,1183429628,DEL_REP_DT,2/24/16,40:36.7,Standard
422007081,10722793155,1183429617,DEL_REP_DT,2/22/16,40:00.6,Standard
422004401,126215185,1183429612,DEL_REP_DT,2/22/16,46:17.9,Standard
422019797,10453193081,1183429608,DEL_REP_DT,2/22/16,55:20.8,Standard
422010846,10722876880,1183429603,DEL_REP_DT,2/22/16,43:53.4,Standard
422002033,3766924893,1183429602,DEL_REP_DT,2/22/16,37:36.9,Standard
421999668,10722763313,1183429600,DEL_REP_DT,2/22/16,30:38.0,Standard
422002231,9317394042,1183429598,DEL_REP_DT,2/22/16,37:37.7,Standard
421989198,10722986248,1183429592,DEL_REP_DT,2/24/16,28:44.7,Standard
