421990519,1183469840
421957625,1183469831
421981138,1183469828
421978563,1183469802
421957385,1183469794
421969497,1183469788
422138522,1183459986
422138456,1183459984
422136161,1183459983
422139256,1183459981
422138795,1183459980
422135593,1183459978
422134174,1183459962
422133218,1183459960
422129844,1183459952
422118268,1183459948
422126386,1183459941
422119449,1183459927
422121288,1183459925
422097173,1183459872
422101405,1183459869
422101157,1183459863
422097942,1183459857
422093735,1183459844
422093826,1183459837
422089808,1183459834
422088784,1183459827
422089188,1183459826
422080591,1183459811
422076532,1183459798
422069669,1183459778
422072564,1183459768
422062607,1183459758
422064249,1183459755
422059157,1183459747
422058530,1183459743
422048218,1183459714
422040660,1183459703
422041056,1183459702
422040405,1183459696
422040330,1183459695
422038466,1183459688
422031644,1183459681
422035769,1183459680
422034093,1183459678
422031032,1183459674
422031800,1183459667
422029218,1183459654
422028293,1183459651
422015571,1183459620
422015514,1183459618
422011893,1183459608
422010077,1183459607
422005580,1183459598
422007032,1183459596
422009285,1183459594
422002207,1183459573
422000219,1183459571
421995559,1183459570
421995377,1183459566
421996292,1183459565
421992309,1183459558
421988927,1183459554
421988059,1183459553
421992515,1183459552
421992176,1183459550
421984769,1183459538
421980288,1183459533
421976989,1183459528
421979306,1183459524
421973804,1183459523
421954549,1183459511
422144199,1183450240
422136054,1183450234
422138274,1183450231
422137714,1183450230
422134471,1183450228
422122468,1183450222
422131352,1183450221
422131170,1183450219
422118193,1183450210
422117856,1183450192
422102999,1183450157
422095425,1183450155
422093834,1183450134
422089923,1183450121
422090236,1183450113
422071368,1183450103
422076870,1183450084
422074164,1183450083
422070147,1183450066
422060684,1183450032
422055148,1183450025
422035090,1183450013
422047285,1183450007
422041163,1183449999
422043391,1183449996
422040967,1183449994
422036403,1183449980
422036171,1183449971
422032121,1183449970
422033855,1183449967
422026412,1183449953
422026339,1183449949
422024391,1183449947
422022155,1183449939
422022254,1183449933
422016165,1183449926
422014640,1183449917
422008196,1183449914
422009137,1183449910
422009418,1183449907
422007628,1183449902
422001167,1183449894
422000615,1183449891
421989271,1183449890
422000680,1183449882
421995278,1183449875
421997225,1183449874
421996821,1183449872
421995286,1183449871
421993968,1183449867
421994529,1183449866
421987630,1183449858
421992812,1183449856
421980825,1183449833
421972772,1183449813
421977235,1183449811
421968143,1183449809
422141435,1183440381
422140890,1183440378
422140353,1183440377
422135437,1183440365
422122518,1183440359
422128846,1183440347
422126105,1183440344
422127624,1183440343
422122336,1183440342
422127947,1183440341
422120983,1183440322
422114606,1183440307
422114820,1183440300
422112295,1183440289
422111594,1183440288
422098890,1183440262
422095227,1183440260
422097686,1183440257
422096357,1183440253
422092406,1183440245
422088966,1183440233
422083538,1183440216
422066095,1183440202
422076235,1183440192
422064330,1183440157
422045412,1183440156
422063852,1183440154
422064710,1183440146
422060759,1183440136
422058878,1183440133
422054059,1183440124
422057748,1183440122
422042153,1183440089
422042294,1183440084
422034606,1183440071
422032931,1183440070
422033566,1183440062
422026040,1183440052
422025158,1183440051
422021595,1183440041
422019508,1183440034
422020787,1183440029
421981633,1183440017
422012339,1183440010
422009277,1183440007
422007917,1183440001
422001027,1183439992
422003221,1183439988
422002876,1183439986
421997027,1183439984
422000946,1183439981
421992200,1183439956
421988729,1183439955
421986871,1183439953
421985873,1183439949
421977151,1183439938
421977359,1183439927
421971923,1183439910
421955868,1183439861
422136104,1183429963
422139678,1183429961
422118417,1183429960
422132160,1183429950
422131998,1183429946
422132236,1183429943
422129125,1183429942
422122971,1183429929
422115652,1183429914
422092042,1183429912
422116825,1183429909
422106644,1183429897
422103419,1183429883
422102692,1183429875
422099864,1183429861
422097769,1183429860
422099807,1183429859
422093982,1183429847
422087505,1183429833
422084577,1183429830
422083157,1183429821
422085749,1183429820
422083017,1183429818
422082357,1183429816
422081987,1183429815
422066046,1183429805
422074917,1183429796
422074321,1183429793
422062623,1183429777
422063449,1183429775
422064975,1183429772
422061260,1183429759
422057193,1183429750
422055320,1183429748
422051741,1183429739
422047574,1183429737
422034747,1183429708
422035694,1183429696
422033830,1183429691
422030323,1183429684
422023112,1183429675
422020035,1183429664
422001357,1183429637
422012321,1183429631
422010648,1183429630
422011703,1183429628
422007081,1183429617
422004401,1183429612
422019797,1183429608
422010846,1183429603
422002033,1183429602
421999668,1183429600
422002231,1183429598
421989198,1183429592
421997407,1183429590
421985436,1183429587
421991293,1183429577
421988588,1183429573
421963078,1183429572
421988349,1183429568
421985865,1183429563
421982920,1183429560
421975890,1183429548
421971022,1183429540
422141047,1183419943
422133101,1183419930
422123169,1183419899
422115330,1183419872
422111982,1183419867
422110448,1183419862
422110422,1183419861
422099344,1183419822
422087786,1183419794
422045669,1183419769
422073141,1183419761
422068885,1183419746
422067564,1183419744
422064728,1183419726
422061609,1183419725
422061344,1183419720
422056476,1183419712
422052590,1183419703
422044977,1183419685
422042906,1183419674
422036924,1183419656
422035322,1183419653
422032154,1183419650
422029861,1183419637
422026420,1183419632
422024763,1183419619
421989610,1183419610
422019367,1183419604
422015852,1183419597
422004609,1183419571
422004625,1183419570
422003593,1183419564
422006737,1183419560
422003817,1183419558
422001035,1183419555
421989248,1183419545
421995997,1183419544
421991657,1183419542
421996748,1183419541
421981260,1183419537
421988141,1183419532
421986467,1183419526
421986541,1183419521
421988497,1183419520
421982524,1183419511
421983159,1183419509
421982417,1183419504
421951263,1183419499
421982706,1183419498
421976948,1183419492
421973630,1183419485
421973838,1183419482
421967251,1183419462
422139611,1183410019
422134927,1183410005
422130594,1183409997
422125776,1183409985
422124894,1183409983
422121387,1183409979
422114499,1183409968
422117401,1183409966
422113483,1183409956
422112519,1183409955
422097355,1183409953
422091820,1183409940
422102395,1183409926
422099104,1183409919
422093743,1183409900
422092828,1183409898
422089451,1183409889
422092190,1183409888
422091333,1183409886
422085236,1183409860
422078082,1183409848
422075807,1183409838
422045628,1183409834
422067895,1183409809
422069859,1183409807
422063779,1183409800
422063456,1183409798
422062292,1183409796
422055486,1183409770
422046121,1183409749
422049273,1183409748
422044704,1183409737
422040397,1183409728
422039043,1183409722
422020647,1183409715
422037252,1183409714
422027931,1183409696
422028699,1183409689
422028806,1183409687
422020316,1183409684
422023971,1183409679
422024292,1183409677
421989636,1183409671
422017676,1183409661
422019565,1183409660
422014822,1183409654
422009400,1183409637
422000045,1183409621
421999726,1183409617
421991236,1183409598
421986004,1183409586
421957534,1183409568
421970404,1183409563
421978423,1183409561
421975932,1183409551
421972665,1183409548
421971881,1183409545
421961718,1183409522
422137615,1183400143
422135122,1183400138
422137201,1183400131
422134067,1183400129
422130453,1183400119
422127962,1183400108
422121643,1183400097
422124258,1183400095
422119639,1183400092
422119993,1183400085
422119969,1183400084
422109937,1183400063
422097306,1183400057
422108897,1183400053
422104441,1183400034
422092760,1183400003
422091572,1183399997
422083918,1183399977
422083785,1183399969
422080104,1183399963
422077936,1183399956
422073638,1183399938
422072887,1183399925
422068976,1183399922
422064207,1183399905
422061500,1183399900
422045339,1183399898
422058753,1183399890
422050701,1183399880
422053499,1183399879
422052947,1183399874
422053200,1183399871
422042922,1183399845
422042831,1183399843
422041288,1183399839
422037823,1183399826
422035181,1183399817
422031172,1183399809
422026529,1183399804
422027345,1183399802
422027287,1183399800
422027337,1183399799
422023096,1183399794
422023716,1183399782
422020712,1183399772
422018211,1183399769
422012867,1183399763
422012578,1183399760
422010549,1183399756
422009996,1183399755
422010390,1183399754
421981559,1183399750
422007511,1183399748
422002108,1183399739
422004187,1183399738
421985600,1183399737
422002827,1183399730
421995518,1183399720
421996599,1183399718
421951321,1183399710
421985329,1183399704
421990121,1183399701
421983548,1183399688
421982565,1183399687
421983001,1183399686
421983209,1183399672
421980221,1183399670
421979363,1183399669
421969034,1183399650
422136336,1183390241
422135551,1183390232
422131444,1183390208
422132095,1183390205
422120835,1183390185
422109580,1183390157
422108038,1183390153
422107832,1183390147
422104508,1183390134
422102023,1183390131
422098767,1183390111
422097041,1183390110
422096779,1183390105
422089345,1183390085
422078926,1183390084
422085046,1183390080
422085723,1183390071
422080708,1183390061
422076458,1183390055
422069578,1183390041
422070212,1183390038
422066319,1183390024
422032519,1183390019
422056393,1183389995
422052640,1183389992
422054398,1183389989
422055742,1183389979
422046998,1183389972
422043896,1183389966
422038953,1183389952
422037815,1183389950
422036395,1183389948
422031008,1183389942
422032683,1183389940
422028632,1183389936
422028624,1183389935
422030174,1183389934
422029010,1183389933
422029333,1183389926
422022007,1183389912
422023393,1183389911
422018864,1183389900
422017817,1183389898
422014467,1183389890
422012545,1183389889
422011075,1183389884
422011554,1183389881
421989438,1183389880
422005861,1183389869
422002090,1183389863
422004203,1183389861
422003106,1183389859
422003478,1183389858
422002801,1183389852
421997134,1183389846
421981344,1183389838
421997258,1183389837
421990840,1183389821
421987135,1183389816
421985139,1183389809
421984173,1183389797
421979975,1183389795
421888168,1183389783
421975684,1183389774
422142276,1183380011
422135908,1183380002
422134695,1183379994
422132418,1183379993
422131535,1183379991
422125974,1183379972
422127871,1183379967
422124803,1183379958
422115363,1183379933
422113004,1183379926
422104078,1183379903
422104755,1183379895
422104227,1183379891
422098478,1183379883
422094790,1183379874
422091291,1183379866
422083074,1183379854
422071277,1183379852
422078108,1183379848
422081177,1183379847
422080732,1183379846
422074552,1183379836
422075674,1183379834
422070824,1183379823
422070725,1183379819
422065766,1183379816
422066574,1183379811
422065121,1183379810
422058969,1183379792
422056831,1183379787
422055759,1183379785
422054901,1183379783
422055692,1183379781
422052814,1183379775
422052749,1183379773
422017130,1183379770
422048838,1183379765
422046022,1183379761
422043854,1183379758
422041593,1183379757
422045768,1183379756
422041197,1183379747
422035389,1183379730
422028962,1183379725
422028855,1183379722
422020167,1183379707
422019045,1183379699
422022197,1183379698
422001514,1183379692
422016488,1183379686
422013014,1183379682
422010135,1183379671
422012420,1183379665
422005846,1183379652
422000854,1183379637
422000870,1183379635
421981278,1183379624
421987101,1183379612
421979868,1183379596
421976161,1183379592
421970271,1183379579
421964746,1183379551
422137532,1183370050
422131634,1183370043
422130339,1183370036
422127848,1183370031
422124522,1183370029
422122146,1183370025
422112659,1183370000
422113582,1183369998
422091952,1183369995
422109317,1183369984
422109267,1183369981
422103518,1183369975
422101371,1183369962
422100514,1183369959
422093800,1183369945
422090574,1183369943
422089790,1183369933
422086549,1183369926
422085806,1183369918
422083082,1183369914
422082902,1183369913
422082878,1183369912
422079643,1183369908
422065329,1183369907
422066103,1183369905
422078116,1183369904
422077506,1183369901
422073844,1183369889
422071749,1183369884
422069123,1183369883
422068984,1183369880
422068596,1183369879
422068349,1183369876
422051113,1183369862
422061674,1183369848
422059744,1183369847
422051972,1183369830
422052236,1183369824
422043334,1183369798
422042989,1183369797
422033681,1183369758
422029820,1183369750
422027782,1183369749
422023401,1183369737
422021447,1183369731
422019904,1183369728
422008212,1183369719
422015563,1183369718
422015530,1183369713
422012404,1183369705
422009855,1183369699
421951412,1183369698
422006968,1183369690
422004310,1183369680
422000110,1183369675
422000953,1183369673
421996094,1183369671
421996425,1183369663
421997183,1183369657
421996177,1183369653
421990410,1183369643
421970636,1183369631
421987903,1183369630
421984728,1183369628
421981880,1183369625
421983670,1183369614
421980072,1183369612
421983175,1183369610
421970396,1183369606
421976559,1183369603
421970305,1183369600
421977292,1183369595
421974240,1183369583
422141385,1183360060
422140015,1183360058
422129448,1183360030
422125834,1183360022
422122989,1183360017
422108665,1183360012
422114481,1183360002
422110083,1183359995
422110612,1183359991
422107899,1183359974
422101967,1183359964
422100142,1183359960
422101231,1183359959
422099757,1183359953
422096738,1183359950
422065576,1183359942
422085327,1183359922
422080526,1183359913
422080385,1183359908
422066137,1183359903
422076037,1183359896
422070139,1183359882
422063894,1183359866
422045370,1183359859
422050974,1183359857
422059470,1183359848
422057425,1183359839
422054984,1183359837
422056203,1183359836
422054596,1183359835
422055189,1183359831
422051667,1183359830
422053689,1183359823
422047517,1183359812
422048259,1183359806
422034945,1183359803
422040959,1183359787
422042278,1183359785
422020613,1183359774
422032089,1183359770
422030539,1183359766
422026651,1183359750
422027881,1183359747
422029697,1183359742
422025166,1183359735
421951479,1183359731
422020928,1183359722
422018401,1183359712
422015902,1183359710
422013972,1183359706
422009541,1183359696
422011752,1183359695
422006067,1183359689
422006315,1183359687
422006752,1183359684
422001068,1183359670
422000847,1183359669
422000763,1183359662
421999270,1183359657
421994552,1183359655
421990543,1183359645
421987598,1183359638
421984520,1183359636
421983464,1183359632
421977623,1183359624
421974562,1183359616
421974919,1183359611
422137953,1183350143
422135734,1183350131
422122591,1183350130
422126774,1183350101
422111164,1183350071
422108004,1183350057
422105075,1183350051
422098775,1183350040
422098288,1183350036
422089576,1183350024
422089576,1183350024
422083421,1183350001
422078207,1183349975
422076821,1183349971
422074545,1183349969
422065956,1183349965
422067606,1183349947
422066780,1183349936
422063209,1183349926
422045206,1183349903
422049596,1183349897
422049588,1183349896
422050214,1183349890
422045990,1183349885
422041221,1183349878
422034770,1183349876
422039217,1183349870
422033160,1183349867
422036460,1183349865
422036247,1183349864
422031347,1183349858
422034416,1183349857
422031453,1183349855
422029465,1183349846
422021744,1183349833
422019490,1183349832
422018716,1183349822
422015225,1183349807
422011653,1183349806
422008063,1183349803
422009939,1183349796
422010234,1183349794
422002173,1183349770
421996045,1183349765
421990642,1183349753
421997563,1183349746
421983662,1183349737
421985675,1183349736
421985030,1183349735
421982532,1183349734
421957526,1183349725
421979793,1183349724
421979603,1183349722
421977425,1183349720
421973705,1183349702
422141393,1183339951
422140940,1183339949
422123367,1183339948
422140767,1183339946
422136302,1183339945
422130586,1183339926
422133200,1183339924
422127152,1183339916
422125669,1183339913
422129315,1183339912
422123102,1183339903
422125222,1183339899
422123037,1183339898
422121072,1183339895
422108590,1183339888
422119852,1183339886
422117799,1183339873
422113590,1183339867
422112451,1183339866
422109556,1183339862
422107147,1183339856
422093891,1183339832
422094782,1183339831
422082803,1183339801
422082761,1183339796
422075666,1183339784
422075021,1183339781
422074412,1183339778
422069016,1183339765
422045487,1183339763
422062169,1183339752
422068687,1183339751
422063795,1183339746
422045362,1183339740
422061294,1183339735
422058258,1183339728
422049521,1183339701
422050198,1183339691
422053317,1183339689
422034929,1183339675
422038169,1183339662
422036023,1183339657
422030760,1183339638
422029754,1183339634
422024599,1183339629
422027683,1183339619
422025406,1183339618
421989594,1183339607
422013881,1183339580
422010515,1183339579
422007297,1183339570
422006059,1183339564
422006059,1183339564
422003510,1183339560
421997324,1183339541
421992135,1183339535
421991434,1183339533
421994214,1183339531
421990667,1183339530
421990329,1183339526
421988505,1183339522
421990170,1183339521
421988364,1183339520
421986285,1183339516
421988331,1183339512
421988976,1183339511
421984850,1183339506
421982185,1183339500
421983720,1183339499
421978274,1183339493
421975981,1183339489
421976286,1183339488
421977268,1183339482
421978217,1183339476
421987507,1183339294
422136393,1183329949
422139660,1183329944
422140916,1183329939
422138548,1183329935
422142342,1183329934
422133986,1183329926
422131576,1183329920
422133176,1183329917
422128440,1183329912
422130685,1183329910
422097629,1183329907
422092000,1183329879
422106602,1183329859
422104888,1183329844
422097157,1183329835
422091143,1183329812
422086267,1183329786
422082837,1183329778
422079601,1183329775
422072937,1183329763
422068539,1183329754
422051154,1183329744
422058985,1183329733
422052574,1183329722
422050693,1183329721
421951545,1183329707
422048267,1183329701
422042435,1183329692
422040173,1183329682
422035561,1183329673
422034499,1183329671
422028913,1183329658
422028889,1183329657
422026602,1183329656
422016793,1183329654
422029259,1183329648
422008410,1183329646
422025380,1183329640
422024995,1183329639
422024987,1183329635
422022536,1183329634
422022429,1183329631
422020001,1183329628
422021348,1183329626
422017494,1183329618
422018351,1183329615
422018302,1183329614
422013469,1183329611
422015209,1183329605
421981625,1183329603
422010929,1183329601
422005218,1183329589
421998132,1183329579
422009707,1183329577
421998157,1183329575
421996037,1183329573
421985451,1183329567
421994313,1183329560
421991210,1183329552
421993158,1183329550
421990808,1183329544
421980270,1183329524
421971345,1183329497
421976328,1183329486
422139587,1183319973
422123342,1183319970
422134463,1183319961
422134406,1183319958
422123250,1183319957
422126857,1183319930
422122088,1183319926
422116478,1183319912
422112444,1183319893
422104854,1183319877
422101751,1183319870
422100167,1183319867
422065592,1183319852
422093289,1183319851
422088503,1183319842
422086986,1183319830
422083561,1183319828
422082340,1183319822
422078041,1183319815
422075047,1183319806
422074107,1183319804
422073042,1183319801
422072168,1183319798
422074719,1183319796
422074685,1183319793
422068281,1183319780
422068265,1183319779
422061203,1183319756
422057565,1183319754
422035165,1183319740
422047582,1183319731
422048747,1183319727
422042062,1183319711
422042054,1183319710
422031131,1183319680
422020480,1183319677
422021843,1183319660
422022346,1183319659
422011422,1183319633
422007727,1183319622
421996441,1183319603
421995229,1183319601
421985113,1183319583
421970560,1183319576
421983522,1183319573
421980650,1183319569
421982250,1183319564
421972061,1183319548
421970107,1183319540
421965578,1183319530
421961999,1183319521
422140445,1183309967
422132541,1183309949
422130719,1183309939
422122716,1183309924
422120710,1183309921
422113640,1183309906
422110000,1183309902
422112675,1183309899
422098759,1183309864
422065659,1183309862
422083447,1183309820
422083215,1183309812
422078090,1183309809
422066038,1183309805
422069560,1183309792
422068570,1183309791
422065733,1183309782
422066764,1183309773
422061955,1183309766
422060841,1183309755
422056617,1183309751
422052152,1183309739
422050685,1183309738
422051766,1183309728
422046956,1183309726
422047210,1183309717
422036585,1183309694
422033657,1183309686
422033038,1183309679
422028665,1183309666
422028863,1183309663
422023898,1183309649
422022668,1183309646
422025323,1183309643
422008311,1183309641
422025232,1183309639
422010085,1183309619
422011265,1183309617
422005085,1183309612
422005952,1183309607
422005028,1183309605
422006778,1183309604
422004872,1183309603
422005721,1183309600
422002645,1183309599
422005762,1183309594
421989289,1183309593
422005366,1183309584
421993919,1183309577
421993828,1183309569
421982664,1183309552
421985725,1183309550
421981047,1183309544
421979892,1183309542
421979645,1183309541
421957500,1183309538
421977409,1183309534
421980775,1183309533
421973820,1183309528
422140031,1183300064
422140783,1183300058
422142193,1183300054
422137748,1183300043
422132996,1183300035
422134711,1183300034
422121478,1183300009
422122815,1183300008
422114846,1183299995
422097389,1183299990
422112840,1183299984
422102650,1183299966
422103674,1183299955
422100910,1183299946
422099617,1183299933
422093214,1183299928
422094725,1183299926
422087885,1183299916
422087703,1183299909
422086473,1183299903
422086218,1183299898
422065386,1183299896
422079429,1183299882
422076508,1183299880
422069651,1183299867
422065675,1183299851
422063423,1183299846
422061559,1183299841
422061278,1183299837
422060866,1183299835
422050669,1183299818
422054257,1183299817
422049208,1183299813
422047970,1183299809
422048184,1183299808
422041429,1183299797
422033632,1183299773
422031396,1183299767
422031065,1183299765
422032022,1183299764
422030489,1183299754
422008501,1183299753
422025562,1183299738
422023484,1183299731
422020803,1183299716
422001373,1183299707
422014269,1183299703
422012206,1183299700
422004112,1183299685
421989339,1183299682
422004120,1183299677
422002421,1183299675
422003189,1183299670
421997902,1183299669
421994610,1183299662
421990550,1183299654
422002587,1183299650
421987309,1183299645
421987234,1183299643
421985691,1183299640
421980114,1183299630
421976294,1183299622
421975023,1183299616
421972657,1183299608
421972152,1183299603
421968150,1183299602
421965339,1183299583
421974174,1183299577
421961742,1183299557
422139108,1183290040
422137995,1183290032
422132137,1183290020
422132319,1183290015
422122377,1183290001
422122351,1183289999
422125735,1183289988
422118797,1183289969
422109713,1183289952
422079056,1183289913
422094204,1183289906
422081169,1183289881
422078504,1183289870
422074651,1183289860
422073604,1183289858
422076680,1183289855
422069982,1183289849
422068554,1183289835
422063191,1183289824
422061922,1183289822
422064702,1183289820
422056161,1183289811
422056385,1183289809
422055338,1183289806
422052277,1183289801
422049117,1183289798
422047475,1183289792
422046840,1183289790
422047327,1183289789
422051717,1183289787
422044845,1183289783
422041411,1183289777
422041973,1183289775
422038938,1183289768
422029804,1183289742
422027733,1183289734
422026354,1183289733
422008386,1183289732
422025208,1183289726
422019466,1183289716
422015894,1183289695
422015423,1183289690
422018344,1183289689
422015753,1183289688
422006653,1183289677
422011273,1183289675
422006547,1183289671
422006455,1183289668
421985576,1183289654
421996755,1183289644
421991178,1183289631
421988752,1183289626
421963029,1183289622
421980692,1183289599
421979587,1183289592
421981781,1183289580
421970263,1183289576
421972970,1183289574
421969661,1183289568
421970719,1183289513
422141237,1183280090
422139702,1183280088
422136179,1183280087
422134877,1183280082
422133796,1183280077
422130859,1183280071
422130826,1183280069
422129711,1183280065
422124415,1183280056
422126675,1183280053
422122880,1183280049
422118805,1183280041
422109150,1183280023
422102445,1183280002
422102676,1183279994
422099666,1183279991
422101223,1183279989
422100035,1183279987
422098007,1183279986
422100845,1183279982
422087216,1183279948
422084114,1183279947
422084916,1183279940
422082860,1183279934
422080542,1183279932
422078066,1183279924
422071111,1183279914
422071020,1183279913
422073729,1183279910
422070600,1183279908
422045552,1183279905
422065741,1183279895
422068174,1183279890
422032568,1183279887
422051030,1183279879
422059959,1183279868
422057573,1183279865
422058241,1183279863
422053556,1183279853
422043466,1183279828
422037021,1183279815
422036452,1183279813
422036304,1183279811
422034002,1183279809
422030547,1183279799
422029614,1183279795
422029838,1183279789
422024326,1183279784
422025356,1183279783
422022874,1183279778
422021975,1183279776
422022247,1183279771
422017577,1183279768
422001530,1183279764
422018260,1183279760
422015357,1183279752
422008030,1183279735
422006869,1183279725
422005309,1183279721
421999866,1183279713
421997878,1183279709
421996342,1183279707
421995252,1183279706
421988745,1183279686
421980049,1183279670
421980759,1183279667
421978407,1183279663
421982649,1183279593
421952170,1183279591
422138753,1183270204
422137250,1183270199
422131394,1183270182
422128606,1183270178
422124589,1183270162
422097561,1183270155
422124746,1183270154
422121510,1183270153
422118979,1183270148
422118706,1183270141
422114986,1183270137
422114911,1183270132
422105638,1183270120
422106685,1183270109
422103468,1183270100
422104276,1183270096
422098833,1183270093
422090459,1183270072
422092257,1183270068
422081052,1183270048
422082753,1183270044
422080419,1183270039
422082688,1183270037
422081284,1183270036
422080757,1183270034
422076151,1183270031
422077845,1183270029
422075575,1183270026
422076250,1183270023
422079742,1183270015
422065220,1183270011
422068299,1183269997
422060361,1183269974
422056179,1183269963
422055437,1183269962
422032345,1183269956
422048630,1183269946
422047814,1183269938
422037922,1183269920
422040744,1183269904
422033673,1183269903
422029408,1183269898
422022064,1183269885
422022304,1183269881
422022791,1183269878
422017338,1183269872
422015092,1183269871
422001456,1183269868
422013071,1183269867
422013964,1183269864
422013840,1183269862
422011083,1183269858
422011190,1183269850
422007016,1183269847
422000169,1183269834
422003049,1183269833
421999965,1183269826
421994164,1183269813
421996995,1183269806
421991954,1183269801
421989008,1183269796
421988570,1183269793
421989750,1183269789
421980965,1183269776
421982003,1183269771
421975080,1183269767
421980866,1183269764
421972236,1183269746
421964662,1183269732
422122666,1183260058
422129281,1183260042
422129240,1183260041
422129687,1183260039
422128762,1183260037
422126410,1183260034
422108517,1183260018
422119738,1183260015
422114994,1183260012
422110463,1183260006
422098494,1183259983
422088107,1183259969
422087547,1183259955
422086952,1183259952
422082944,1183259945
422083389,1183259944
422082092,1183259942
422083181,1183259937
422078538,1183259930
422082738,1183259929
422077043,1183259927
422077530,1183259924
422078199,1183259921
422068356,1183259906
422066715,1183259897
422051089,1183259896
422058910,1183259881
422055890,1183259864
422052244,1183259859
422045966,1183259849
422034911,1183259845
422042559,1183259843
422042427,1183259841
422043292,1183259837
422040447,1183259836
422036627,1183259822
422038771,1183259820
422031388,1183259806
422034218,1183259802
422028426,1183259793
422020340,1183259790
422025075,1183259789
422025737,1183259785
422024284,1183259782
422018989,1183259767
422020696,1183259762
422018252,1183259758
422018708,1183259748
422012347,1183259746
422011877,1183259741
422006539,1183259737
422005481,1183259733
422006372,1183259730
422007172,1183259729
422000441,1183259716
422003023,1183259713
421996474,1183259710
421991152,1183259705
421996680,1183259704
421991616,1183259702
421996235,1183259700
421992226,1183259689
421970594,1183259677
421984389,1183259675
421979918,1183259660
421980726,1183259653
421972046,1183259642
421972350,1183259639
421965271,1183259603
421938617,1183259520
422125289,1183249948
422114713,1183249917
422106107,1183249908
422106586,1183249904
422103989,1183249894
422102544,1183249890
422105182,1183249887
422095326,1183249881
422100209,1183249867
422096688,1183249863
422092562,1183249862
422092349,1183249856
422088743,1183249839
422086770,1183249833
422032634,1183249788
422067754,1183249780
422066343,1183249776
422063670,1183249770
422061237,1183249762
422059256,1183249757
422056930,1183249752
422056682,1183249749
422054877,1183249748
422049612,1183249741
422051808,1183249740
422047533,1183249737
422034978,1183249733
422046071,1183249732
422042955,1183249718
422041023,1183249713
422038565,1183249712
422038433,1183249708
422029911,1183249681
422020415,1183249678
422027170,1183249669
422021892,1183249663
422001662,1183249661
422016579,1183249652
422013980,1183249645
422017775,1183249643
422014848,1183249641
422013824,1183249637
421981641,1183249635
422014376,1183249632
422010028,1183249625
422011406,1183249619
422010317,1183249618
422001241,1183249617
422004260,1183249601
422003098,1183249596
421985568,1183249594
421999452,1183249589
421997068,1183249586
422002264,1183249585
422005176,1183249584
422005176,1183249584
421997167,1183249583
421997431,1183249582
421990659,1183249571
421993000,1183249568
421989149,1183249565
421990378,1183249563
421987085,1183249558
421982367,1183249541
421981708,1183249540
421983795,1183249538
421957542,1183249535
421980338,1183249534
421977565,1183249533
421977011,1183249527
422138324,1183240078
422115975,1183240033
422115900,1183240029
422095185,1183239982
422092687,1183239968
422090749,1183239964
422090707,1183239958
422085822,1183239951
422065402,1183239947
422082597,1183239941
422073869,1183239916
422072978,1183239915
422068521,1183239909
422069347,1183239905
422064462,1183239898
422066376,1183239894
422061534,1183239890
422061898,1183239888
422032493,1183239887
422060569,1183239882
422058449,1183239879
422060833,1183239876
422055874,1183239868
422050800,1183239865
422051634,1183239853
422049158,1183239846
422047764,1183239826
422046204,1183239822
422042377,1183239819
422034705,1183239813
422038722,1183239806
422035454,1183239805
422033905,1183239799
422033194,1183239794
422031768,1183239790
